LABEL_INSTITUTION,Year,Percentile,School_ID,Predicted_Salary
Trine University,15,50,398,123309.4017142857
Trine University - Fort Wayne,1,50,399,43656.79668253969
Trine University - Fort Wayne,5,50,399,46508.912678571425
Trine University - Fort Wayne,10,50,399,45134.32333333334
Trine University - Fort Wayne,15,50,399,45134.32333333334
Valparaiso University,1,50,517,49671.62941666666
Valparaiso University,5,50,517,57625.83584920634
Valparaiso University,10,50,517,79443.23925
Valparaiso University,15,50,517,79443.23925
Vincennes University,1,50,518,44739.73191883118
Vincennes University,5,50,518,50145.30013888889
Vincennes University,10,50,518,58396.057250000005
Vincennes University,15,50,518,58396.057250000005
Wabash College,1,50,527,42130.13485714287
Wabash College,5,50,527,60863.673123015884
Wabash College,10,50,527,47864.565820346324
Wabash College,15,50,527,47864.565820346324
Iowa State University of Science & Technology,1,50,182,45382.333576537865
Iowa State University of Science & Technology,5,50,182,63233.45315076588
Iowa State University of Science & Technology,10,50,182,81323.66054761905
Iowa State University of Science & Technology,15,50,182,81323.66054761905
University of Northern Iowa,1,50,464,37693.48116020091
University of Northern Iowa,5,50,464,53955.31077561327
University of Northern Iowa,10,50,464,65689.68436904762
University of Northern Iowa,15,50,464,65689.68436904762
University of Iowa,1,50,432,41691.468422521924
University of Iowa,5,50,432,61775.64902633477
University of Iowa,10,50,432,79970.79714682541
University of Iowa,15,50,432,79970.79714682541
Ottawa University - Jeffersonville,1,50,266,40960.00526906426
Ottawa University - Jeffersonville,5,50,266,61012.77100721499
Ottawa University - Jeffersonville,10,50,266,79162.3016626984
Ottawa University - Jeffersonville,15,50,266,79162.3016626984
Nicholls State University,1,50,243,41242.186822150055
Nicholls State University,5,50,243,54303.82317027416
Nicholls State University,10,50,243,62664.28396572872
Nicholls State University,15,50,243,62664.28396572872
Grambling State University,1,50,127,32714.545359113104
Grambling State University,5,50,127,47903.482812770555
Grambling State University,10,50,127,58138.44155555555
Grambling State University,15,50,127,58138.44155555555
Louisiana Tech University,1,50,205,39522.35506327006
Louisiana Tech University,5,50,205,56862.66313922189
Louisiana Tech University,10,50,205,70029.25942582414
Louisiana Tech University,15,50,205,70029.25942582414
Louisiana State University & Agricultural & Mechanical College,1,50,200,40215.9320342165
Louisiana State University & Agricultural & Mechanical College,5,50,200,61936.311673909426
Louisiana State University & Agricultural & Mechanical College,10,50,200,79801.5044404762
Louisiana State University & Agricultural & Mechanical College,15,50,200,79801.5044404762
Louisiana State University at Alexandria,1,50,203,38607.212438963
Louisiana State University at Alexandria,5,50,203,47642.70335958486
Louisiana State University at Alexandria,10,50,203,51017.31332936507
Louisiana State University at Alexandria,15,50,203,51017.31332936507
Louisiana State University in Shreveport,1,50,204,36863.5657513875
Louisiana State University in Shreveport,5,50,204,50041.68892821067
Louisiana State University in Shreveport,10,50,204,58689.45897619047
Louisiana State University in Shreveport,15,50,204,58689.45897619047
Louisiana State University Health Sciences Center,1,50,201,68008.21364121743
Louisiana State University Health Sciences Center,5,50,201,71532.08760592187
Louisiana State University Health Sciences Center,10,50,201,82179.25134343434
Louisiana State University Health Sciences Center,15,50,201,82179.25134343434
University of New Orleans (The),1,50,458,37412.302414557664
University of New Orleans (The),5,50,458,54011.803202380965
University of New Orleans (The),10,50,458,65608.6417142857
University of New Orleans (The),15,50,458,65608.6417142857
McNeese State University,1,50,216,41597.26131571207
McNeese State University,5,50,216,52991.63505647132
McNeese State University,10,50,216,60560.14514357862
McNeese State University,15,50,216,60560.14514357862
University of Louisiana at Monroe,1,50,434,42072.03084784659
University of Louisiana at Monroe,5,50,434,55298.82512301588
University of Louisiana at Monroe,10,50,434,63214.326104978325
University of Louisiana at Monroe,15,50,434,63214.326104978325
Northwestern State University,1,50,254,41530.08716908092
Northwestern State University,5,50,254,52609.430797979796
Northwestern State University,10,50,254,61962.271966089436
Northwestern State University,15,50,254,61962.271966089436
Southeastern Louisiana University,1,50,344,38528.3686801393
Southeastern Louisiana University,5,50,344,52344.357495671
Southeastern Louisiana University,10,50,344,60186.738548701294
Southeastern Louisiana University,15,50,344,60186.738548701294
Southern University and Agricultural & Mechanical Colg at Baton Rouge,1,50,351,36612.52591269842
Southern University and Agricultural & Mechanical Colg at Baton Rouge,5,50,351,50265.73370598846
Southern University and Agricultural & Mechanical Colg at Baton Rouge,10,50,351,59778.91780952381
Southern University and Agricultural & Mechanical Colg at Baton Rouge,15,50,351,59778.91780952381
Southern University at New Orleans,1,50,352,34543.77475758965
Southern University at New Orleans,5,50,352,45687.970505494515
Southern University at New Orleans,10,50,352,52604.84940945167
Southern University at New Orleans,15,50,352,52604.84940945167
University of Louisiana at Lafayette,1,50,433,40919.23114792723
University of Louisiana at Lafayette,5,50,433,53269.48276412476
University of Louisiana at Lafayette,10,50,433,63423.920531440766
University of Louisiana at Lafayette,15,50,433,63423.920531440766
University Of Maine Presque Isle,1,50,404,32447.10677489178
University Of Maine Presque Isle,5,50,404,41254.36649603175
University Of Maine Presque Isle,10,50,404,48361.3724047619
University Of Maine Presque Isle,15,50,404,48361.3724047619
University of Maine - Farmington,1,50,438,32347.173316072807
University of Maine - Farmington,5,50,438,42347.260805555554
University of Maine - Farmington,10,50,438,51145.093678571415
University of Maine - Farmington,15,50,438,51145.093678571415
University of Maine - Fort Kent,1,50,439,46656.49458202908
University of Maine - Fort Kent,5,50,439,52341.88279112556
University of Maine - Fort Kent,10,50,439,59954.28061904761
University of Maine - Fort Kent,15,50,439,59954.28061904761
University of Maine,1,50,436,38637.27375396824
University of Maine,5,50,436,55474.29411904763
University of Maine,10,50,436,70552.02035714284
University of Maine,15,50,436,70552.02035714284
University of Southern Maine,1,50,479,37829.92046525696
University of Southern Maine,5,50,479,50621.35419877345
University of Southern Maine,10,50,479,61279.94131349207
University of Southern Maine,15,50,479,61279.94131349207
University of Maine - Machias,1,50,440,31695.7091414974
University of Maine - Machias,5,50,440,39530.96744877345
University of Maine - Machias,10,50,440,46394.07365800867
University of Maine - Machias,15,50,440,46394.07365800867
University of Massachusetts - Lowell,1,50,443,51346.610591269855
University of Massachusetts - Lowell,5,50,443,74437.8201666667
University of Massachusetts - Lowell,10,50,443,91430.00166666668
University of Massachusetts - Lowell,15,50,443,91430.00166666668
Massachusetts College of Art and Design,1,50,213,32638.179321428575
Massachusetts College of Art and Design,5,50,213,51151.03892857143
Massachusetts College of Art and Design,10,50,213,64501.84789285716
Massachusetts College of Art and Design,15,50,213,64501.84789285716
Massachusetts Maritime Academy,1,50,215,73442.53119047616
Massachusetts Maritime Academy,5,50,215,98664.09954365078
Massachusetts Maritime Academy,10,50,215,109747.80666666669
Massachusetts Maritime Academy,15,50,215,109747.80666666669
Bridgewater State University,1,50,29,37771.91731746032
Bridgewater State University,5,50,29,58572.65513564214
Bridgewater State University,10,50,29,71966.53827380952
Bridgewater State University,15,50,29,71966.53827380952
Fitchburg State University,1,50,106,42356.62904365078
Fitchburg State University,5,50,106,59562.70013095238
Fitchburg State University,10,50,106,73040.33268253968
Fitchburg State University,15,50,106,73040.33268253968
Framingham State University,1,50,109,39527.5994047619
Framingham State University,5,50,109,59145.00532142857
Framingham State University,10,50,109,72604.01654761905
Framingham State University,15,50,109,72604.01654761905
Massachusetts College of Liberal Arts,1,50,214,32874.0072579365
Massachusetts College of Liberal Arts,5,50,214,48237.84727777779
Massachusetts College of Liberal Arts,10,50,214,62889.73
Massachusetts College of Liberal Arts,15,50,214,62889.73
Salem State University,1,50,329,43865.700392857165
Salem State University,5,50,329,62775.266738095226
Salem State University,10,50,329,78097.1989047619
Salem State University,15,50,329,78097.1989047619
Westfield State University,1,50,541,38223.18727106226
Westfield State University,5,50,541,58015.79871428574
Westfield State University,10,50,541,70892.72396428572
Westfield State University,15,50,541,70892.72396428572
Worcester State University,1,50,546,41739.8790595238
Worcester State University,5,50,546,62712.41750000001
Worcester State University,10,50,546,78012.47988095238
Worcester State University,15,50,546,78012.47988095238
University of Massachusetts at Dartmouth,1,50,445,47200.0510873016
University of Massachusetts at Dartmouth,5,50,445,68100.42388095238
University of Massachusetts at Dartmouth,10,50,445,85960.364
University of Massachusetts at Dartmouth,15,50,445,85960.364
University of Massachusetts - Amherst,1,50,442,45832.04321825397
University of Massachusetts - Amherst,5,50,442,68618.95418253966
University of Massachusetts - Amherst,10,50,442,88117.60873809524
University of Massachusetts - Amherst,15,50,442,88117.60873809524
University of Massachusetts at Boston,1,50,444,46893.76272619048
University of Massachusetts at Boston,5,50,444,68946.91939285718
University of Massachusetts at Boston,10,50,444,86091.17
University of Massachusetts at Boston,15,50,444,86091.17
University of Michigan,1,50,446,50294.651475482045
University of Michigan,5,50,446,74042.74099603175
University of Michigan,10,50,446,100099.37333802308
University of Michigan,15,50,446,100099.37333802308
Augsburg University,1,50,11,45472.252648989896
Augsburg University,5,50,11,62637.15696428572
Augsburg University,10,50,11,79905.88483333333
Augsburg University,15,50,11,79905.88483333333
Bemidji State University,1,50,17,43071.43323525494
Bemidji State University,5,50,17,54774.9475753968
Bemidji State University,10,50,17,65344.85033333334
Bemidji State University,15,50,17,65344.85033333334
Bethany Lutheran College,1,50,20,32496.8096168831
Bethany Lutheran College,5,50,20,47573.57644688644
Bethany Lutheran College,10,50,20,62328.47429365079
Bethany Lutheran College,15,50,20,62328.47429365079
Carleton College,1,50,42,43001.12623268398
Carleton College,5,50,42,61984.32294444443
Carleton College,10,50,42,85973.27790476188
Carleton College,15,50,42,85973.27790476188
College of St Benedict,1,50,64,43172.809129509376
College of St Benedict,5,50,64,59594.98652813851
College of St Benedict,10,50,64,76877.96497619044
College of St Benedict,15,50,64,76877.96497619044
St. Catherine University,1,50,361,49633.899489954514
St. Catherine University,5,50,361,64381.94476190478
St. Catherine University,10,50,361,75589.12610714285
St. Catherine University,15,50,361,75589.12610714285
College of Saint Scholastica,1,50,63,54821.209094155856
College of Saint Scholastica,5,50,63,67356.96979761908
College of Saint Scholastica,10,50,63,78483.72054761903
College of Saint Scholastica,15,50,63,78483.72054761903
University of St Thomas,1,50,480,48491.3848080253
University of St Thomas,5,50,480,68623.21940079363
University of St Thomas,10,50,480,92418.67946031748
University of St Thomas,15,50,480,92418.67946031748
Concordia College - Moorhead,1,50,79,39511.03099422799
Concordia College - Moorhead,5,50,79,54815.328012626254
Concordia College - Moorhead,10,50,79,70694.73122222221
Concordia College - Moorhead,15,50,79,70694.73122222221
Concordia University - Saint Paul,1,50,81,51286.25658680208
Concordia University - Saint Paul,5,50,81,64612.79164285714
Concordia University - Saint Paul,10,50,81,80624.65158730157
Concordia University - Saint Paul,15,50,81,80624.65158730157
Gustavus Adolphus College,1,50,130,41956.20745454546
Gustavus Adolphus College,5,50,130,60165.00103571429
Gustavus Adolphus College,10,50,130,78365.66600000001
Gustavus Adolphus College,15,50,130,78365.66600000001
Hamline University,1,50,131,36539.6289368687
Hamline University,5,50,131,54918.03327669553
Hamline University,10,50,131,72724.72788095239
Hamline University,15,50,131,72724.72788095239
Macalester College,1,50,207,40490.34537698413
Macalester College,5,50,207,54633.555950577225
Macalester College,10,50,207,79284.01702380953
Macalester College,15,50,207,79284.01702380953
"Minnesota State University, Mankato",1,50,226,42644.079443362185
"Minnesota State University, Mankato",5,50,226,58182.04311111111
"Minnesota State University, Mankato",10,50,226,72605.58419047619
"Minnesota State University, Mankato",15,50,226,72605.58419047619
Minneapolis College of Art & Design,1,50,224,29422.22167277168
Minneapolis College of Art & Design,5,50,224,44640.63863492063
Minneapolis College of Art & Design,10,50,224,58316.90245238096
Minneapolis College of Art & Design,15,50,224,58316.90245238096
Minnesota State University Moorhead,1,50,225,37860.350822510816
Minnesota State University Moorhead,5,50,225,52311.97273809523
Minnesota State University Moorhead,10,50,225,64620.71533333334
Minnesota State University Moorhead,15,50,225,64620.71533333334
University of Northwestern- St Paul,1,50,465,39257.732461926964
University of Northwestern- St Paul,5,50,465,53408.21559920636
University of Northwestern- St Paul,10,50,465,66753.12483333332
University of Northwestern- St Paul,15,50,465,66753.12483333332
Southwest Minnesota State University,1,50,356,38942.94336790987
Southwest Minnesota State University,5,50,356,52248.28122619046
Southwest Minnesota State University,10,50,356,63047.16419047617
Southwest Minnesota State University,15,50,356,63047.16419047617
St. Cloud State University,1,50,362,41196.973461531925
St. Cloud State University,5,50,362,57112.08720238095
St. Cloud State University,10,50,362,72858.0156118326
St. Cloud State University,15,50,362,72858.0156118326
Saint John's University,1,50,326,47834.87200613274
Saint John's University,5,50,326,68383.99514285712
Saint John's University,10,50,326,95966.72340476193
Saint John's University,15,50,326,95966.72340476193
Saint Mary's University of Minnesota,1,50,328,49468.91762276613
Saint Mary's University of Minnesota,5,50,328,65157.28014285712
Saint Mary's University of Minnesota,10,50,328,78161.03919047621
Saint Mary's University of Minnesota,15,50,328,78161.03919047621
St Olaf College,1,50,360,39796.168850649345
St Olaf College,5,50,360,56887.417650793635
St Olaf College,10,50,360,79764.20476190474
St Olaf College,15,50,360,79764.20476190474
University of Minnesota  Duluth,1,50,447,39976.84757897658
University of Minnesota  Duluth,5,50,447,59429.4425566378
University of Minnesota  Duluth,10,50,447,77441.21217857144
University of Minnesota  Duluth,15,50,447,77441.21217857144
University of Minnesota Morris,1,50,451,36001.31961580087
University of Minnesota Morris,5,50,451,51550.63809523811
University of Minnesota Morris,10,50,451,65447.36399999999
University of Minnesota Morris,15,50,451,65447.36399999999
Winona State University,1,50,543,42747.204255577766
Winona State University,5,50,543,58217.8739585137
Winona State University,10,50,543,71730.47273809524
Winona State University,15,50,543,71730.47273809524
University of Central Missouri,1,50,412,37698.206086510734
University of Central Missouri,5,50,412,49335.60489718614
University of Central Missouri,10,50,412,60139.106404761915
University of Central Missouri,15,50,412,60139.106404761915
Harris - Stowe State University,1,50,135,34568.24723394662
Harris - Stowe State University,5,50,135,44613.2024047619
Harris - Stowe State University,10,50,135,54382.659908730144
Harris - Stowe State University,15,50,135,54382.659908730144
Lincoln University,1,50,196,34761.906895021646
Lincoln University,5,50,196,44754.24801190477
Lincoln University,10,50,196,52023.52416666666
Lincoln University,15,50,196,52023.52416666666
Missouri Southern State University,1,50,227,37540.59452208903
Missouri Southern State University,5,50,227,47823.609825396816
Missouri Southern State University,10,50,227,55950.3224310967
Missouri Southern State University,15,50,227,55950.3224310967
Missouri Western State University,1,50,230,38161.09920834721
Missouri Western State University,5,50,230,49401.00826406927
Missouri Western State University,10,50,230,61128.465966810974
Missouri Western State University,15,50,230,61128.465966810974
Truman State University,1,50,401,33149.58965750916
Truman State University,5,50,401,54296.778123931625
Truman State University,10,50,401,69747.27743650792
Truman State University,15,50,401,69747.27743650792
Northwest Missouri State University,1,50,252,35446.87460082971
Northwest Missouri State University,5,50,252,48864.52735028861
Northwest Missouri State University,10,50,252,59333.02691666668
Northwest Missouri State University,15,50,252,59333.02691666668
Southeast Missouri State University,1,50,343,34869.92068303919
Southeast Missouri State University,5,50,343,48527.51441522366
Southeast Missouri State University,10,50,343,57658.08854689755
Southeast Missouri State University,15,50,343,57658.08854689755
Missouri State University,1,50,228,34451.46585353535
Missouri State University,5,50,228,49539.736143578644
Missouri State University,10,50,228,61997.94372619047
Missouri State University,15,50,228,61997.94372619047
